Time;Aquecimento_UG06;Aquecimento_UG19;Aquecimento_UG20
1 day, 21:30:52;61,9;68;65,5
1 day, 21:30:56;61,9;68;65,5
1 day, 21:31:00;61,9;68;65,5
1 day, 21:31:04;61,9;68;65,5
1 day, 21:31:08;61,9;68;65,5
1 day, 21:31:12;61,9;68;65,5
1 day, 21:31:16;61,9;68;65,5
1 day, 21:31:20;61,9;68;65,5
1 day, 21:31:24;61,9;68;65,5
1 day, 21:31:28;61,9;68;65,5
1 day, 21:31:32;61,9;68;65,5
1 day, 21:31:36;61,9;68;65,4
1 day, 21:31:40;61,9;68;65,4
1 day, 21:31:44;61,9;68;65,4
1 day, 21:31:48;61,9;68;65,4
1 day, 21:31:52;61,9;68;65,4
1 day, 21:31:56;61,9;68;65,4
1 day, 21:32:00;61,9;68;65,4
1 day, 21:32:04;61,9;68;65,4
1 day, 21:32:08;61,9;68;65,4
1 day, 21:32:12;61,9;68;65,4
1 day, 21:32:16;61,9;68;65,4
1 day, 21:32:20;61,9;68;65,4
1 day, 21:32:24;61,9;68;65,4
1 day, 21:32:28;61,9;68;65,4
1 day, 21:32:32;61,9;68;65,4
1 day, 21:32:36;61,9;68;65,4
1 day, 21:32:40;61,9;68;65,4
1 day, 21:32:44;61,9;68;65,4
1 day, 21:32:48;61,9;68;65,4
1 day, 21:32:52;61,9;68;65,4
1 day, 21:32:56;61,9;68;65,4
1 day, 21:33:00;61,9;68;65,4
1 day, 21:33:04;61,9;68;65,4
1 day, 21:33:08;61,9;68;65,4
1 day, 21:33:12;61,9;68;65,4
1 day, 21:33:16;61,9;68;65,4
1 day, 21:33:20;61,9;68;65,4
1 day, 21:33:24;61,9;68;65,4
1 day, 21:33:28;61,9;68;65,4
1 day, 21:33:32;61,9;68;65,4
1 day, 21:33:36;61,9;68;65,4
1 day, 21:33:40;61,9;68;65,4
1 day, 21:33:44;61,9;68;65,4
1 day, 21:33:48;61,9;68;65,4
1 day, 21:33:52;61,9;68;65,4
1 day, 21:33:56;61,9;68;65,4
1 day, 21:34:00;61,9;68;65,4
1 day, 21:34:04;61,9;68;65,4
1 day, 21:34:08;61,9;68;65,4
1 day, 21:34:12;61,9;68;65,4
1 day, 21:34:16;61,9;68;65,4
1 day, 21:34:20;61,9;68;65,4
1 day, 21:34:24;61,9;68;65,4
1 day, 21:34:28;61,9;68;65,4
1 day, 21:34:32;61,9;68;65,4
1 day, 21:34:36;61,9;68;65,4
1 day, 21:34:40;61,9;68;65,4
1 day, 21:34:44;61,9;68,4;65,4
1 day, 21:34:48;61,9;68,4;65,4
1 day, 21:34:52;61,9;68,4;65,4
1 day, 21:34:56;61,9;68,4;65,4
1 day, 21:35:00;61,9;68,4;65,4
1 day, 21:35:04;61,9;68,4;65,4
1 day, 21:35:08;61,9;68,4;65,4
1 day, 21:35:12;61,9;68,4;65,4
1 day, 21:35:16;61,9;68,4;65,4
1 day, 21:35:20;61,9;68,4;65,4
1 day, 21:35:24;61,9;68,4;65,4
1 day, 21:35:28;61,9;68,4;65,4
1 day, 21:35:32;61,9;68,4;65,4
1 day, 21:35:36;61,9;68,4;65,4
1 day, 21:35:40;61,9;68,4;65,4
1 day, 21:35:44;61,9;68,4;65,4
1 day, 21:35:48;61,9;68,4;65,4
1 day, 21:35:52;61,9;68,4;65,4
1 day, 21:35:56;61,9;68,4;65,4
1 day, 21:36:00;61,9;68,4;65,4
1 day, 21:36:04;61,9;68,4;65,5
1 day, 21:36:08;61,9;68,4;65,5
1 day, 21:36:12;61,9;68,4;65,5
1 day, 21:36:16;61,9;68,4;65,5
1 day, 21:36:20;61,9;68,4;65,5
1 day, 21:36:24;61,9;68,4;65,5
1 day, 21:36:28;61,9;68,4;65,5
1 day, 21:36:32;61,9;68,4;65,5
1 day, 21:36:36;61,9;68,4;65,5
1 day, 21:36:40;61,9;68,4;65,5
1 day, 21:36:44;61,9;68,4;65,5
1 day, 21:36:48;61,9;68,4;65,5
1 day, 21:36:52;61,9;68,4;65,5
1 day, 21:36:56;61,9;68,4;65,5
1 day, 21:37:00;61,9;68,4;65,5
1 day, 21:37:04;61,9;68,4;65,5
1 day, 21:37:08;61,9;68,4;65,5
1 day, 21:37:12;61,9;68,4;65,5
1 day, 21:37:16;61,9;68,4;65,5
1 day, 21:37:20;61,9;68,4;65,5
1 day, 21:37:24;61,9;68,4;65,5
1 day, 21:37:28;61,9;68,4;65,5
1 day, 21:37:32;61,9;68,4;65,5
1 day, 21:37:36;61,9;68,4;65,5
1 day, 21:37:40;61,9;68,4;65,5
1 day, 21:37:44;61,9;68,4;65,5
1 day, 21:37:48;61,9;68,4;65,5
1 day, 21:37:52;61,9;68,4;65,5
1 day, 21:37:56;61,9;68,4;65,5
1 day, 21:38:00;61,7;68,4;65,5
1 day, 21:38:04;61,7;68,4;65,5
1 day, 21:38:08;61,7;68,4;65,5
1 day, 21:38:12;61,7;68,4;65,5
1 day, 21:38:16;61,7;68,4;65,5
1 day, 21:38:20;61,7;68,4;65,5
1 day, 21:38:24;61,7;68,4;65,5
1 day, 21:38:28;61,7;68,4;65,5
1 day, 21:38:32;61,7;68,4;65,5
1 day, 21:38:36;61,7;68,4;65,5
1 day, 21:38:40;61,7;68,4;65,5
1 day, 21:38:44;61,7;68,4;65,5
1 day, 21:38:48;61,7;68,4;65,5
1 day, 21:38:52;61,7;68,4;65,5
1 day, 21:38:56;61,7;68,4;65,5
1 day, 21:39:00;61,7;68,4;65,5
1 day, 21:39:04;61,7;68,4;65,5
1 day, 21:39:08;61,7;68,4;65,5
1 day, 21:39:12;61,7;68,4;65,5
1 day, 21:39:16;61,7;68,4;65,5
1 day, 21:39:20;61,7;68,4;65,5
1 day, 21:39:24;61,7;68,4;65,5
1 day, 21:39:28;61,7;68,4;65,5
1 day, 21:39:32;61,7;67,9;65,5
1 day, 21:39:36;61,7;67,9;65,5
1 day, 21:39:40;61,7;67,9;65,5
1 day, 21:39:44;61,7;67,9;65,5
1 day, 21:39:48;61,7;67,4;65,5
1 day, 21:39:52;61,7;67,4;65,5
1 day, 21:39:56;61,7;67,4;65,5
1 day, 21:40:00;61,7;67,4;65,5
1 day, 21:40:04;61,7;67,4;65,5
1 day, 21:40:08;61,7;67,4;65,5
1 day, 21:40:12;61,7;67,4;65,5
1 day, 21:40:16;61,7;67,4;65,5
1 day, 21:40:20;61,7;66,9;65,5
1 day, 21:40:24;61,7;66,9;65,5
1 day, 21:40:28;61,7;66,9;65,5
1 day, 21:40:32;61,7;66,9;65,5
1 day, 21:40:36;61,7;66,9;65,5
1 day, 21:40:40;61,7;66,9;65,5
1 day, 21:40:44;61,7;66,9;65,5
1 day, 21:40:48;61,7;66,9;65,5
1 day, 21:40:52;61,7;66,9;65,5
1 day, 21:40:56;61,7;66,9;65,5
1 day, 21:41:00;61,7;66,9;65,5
1 day, 21:41:04;61,7;66,9;65,5
1 day, 21:41:08;61,7;66,9;65,5
1 day, 21:41:12;61,7;66,9;65,5
1 day, 21:41:16;61,7;66,9;65,5
1 day, 21:41:20;61,7;66,9;65,5
1 day, 21:41:24;61,7;66,9;65,5
1 day, 21:41:28;61,7;66,9;65,5
1 day, 21:41:32;61,7;66,9;65,5
1 day, 21:41:36;61,7;66,9;65,5
1 day, 21:41:40;61,7;66,9;65,5
1 day, 21:41:44;61,7;66,9;65,5
1 day, 21:41:48;61,7;66,9;65,5
1 day, 21:41:52;61,7;66,9;65,5
1 day, 21:41:56;61,7;66,9;65,5
1 day, 21:42:00;61,7;66,9;65,5
1 day, 21:42:04;61,7;66,9;65,5
1 day, 21:42:08;61,7;66,9;65,5
1 day, 21:42:12;61,7;66,9;65,5
1 day, 21:42:16;61,7;66,9;65,5
1 day, 21:42:20;61,7;66,9;65,5
1 day, 21:42:24;61,7;66,9;65,5
1 day, 21:42:28;61,7;66,9;65,5
1 day, 21:42:32;61,7;66,9;65,5
1 day, 21:42:36;61,7;66,9;65,5
1 day, 21:42:40;61,7;66,9;65,5
1 day, 21:42:44;61,7;66,9;65,5
1 day, 21:42:48;61,7;66,9;65,5
1 day, 21:42:52;61,7;66,9;65,5
1 day, 21:42:56;61,7;66,9;65,5
1 day, 21:43:00;61,7;66,9;65,5
1 day, 21:43:04;61,7;66,9;65,5
1 day, 21:43:08;61,7;66,9;65,5
1 day, 21:43:12;61,7;66,9;65,5
1 day, 21:43:16;61,7;66,9;65,5
1 day, 21:43:20;61,7;66,9;65,5
1 day, 21:43:24;61,7;66,9;65,5
1 day, 21:43:28;61,7;66,9;65,5
1 day, 21:43:32;61,7;66,9;65,5
1 day, 21:43:36;61,7;66,9;65,5
1 day, 21:43:40;61,7;66,9;65,5
1 day, 21:43:44;61,7;66,9;65,5
1 day, 21:43:48;61,7;66,9;65,5
1 day, 21:43:52;61,7;66,9;65,5
1 day, 21:43:56;61,7;66,9;65,5
1 day, 21:44:00;61,7;66,9;65,5
1 day, 21:44:04;61,7;66,9;65,5
1 day, 21:44:08;61,7;66,9;65,5
1 day, 21:44:12;61,7;66,9;65,5
1 day, 21:44:16;61,7;66,9;65,5
1 day, 21:44:20;61,7;66,9;65,5
1 day, 21:44:24;61,7;66,9;65,5
1 day, 21:44:28;61,7;66,9;65,5
1 day, 21:44:32;61,7;66,9;65,5
1 day, 21:44:36;61,7;66,9;65,5
1 day, 21:44:40;61,7;66,9;65,5
1 day, 21:44:44;61,7;66,7;65,5
1 day, 21:44:48;61,7;66,7;65,5
1 day, 21:44:52;61,7;66,7;65,5
1 day, 21:44:56;61,7;66,7;65,4
1 day, 21:45:00;61,7;66,7;65,4
1 day, 21:45:04;61,7;66,7;65,4
1 day, 21:45:08;61,7;66,7;65,4
1 day, 21:45:12;61,7;66,7;65,4
1 day, 21:45:16;61,7;66,7;65,4
1 day, 21:45:20;61,7;66,7;65,4
1 day, 21:45:24;61,7;66,7;65,4
1 day, 21:45:28;61,7;66,7;65,4
1 day, 21:45:32;61,7;66,7;65,4
1 day, 21:45:36;61,7;66,7;65,4
1 day, 21:45:40;61,7;66,7;65,4
1 day, 21:45:44;61,7;66,7;65,4
1 day, 21:45:48;61,7;66,7;65,4
1 day, 21:45:52;61,7;66,7;65,4
1 day, 21:45:56;61,7;66,7;65,4
1 day, 21:46:00;61,7;66,7;65,4
1 day, 21:46:04;61,7;66,7;65,4
1 day, 21:46:08;61,7;66,7;65,4
1 day, 21:46:12;61,7;66,7;65,4
1 day, 21:46:16;61,7;66,7;65,4
1 day, 21:46:20;61,7;66,7;65,4
1 day, 21:46:24;61,7;66,7;65,4
1 day, 21:46:28;61,7;66,7;65,4
1 day, 21:46:32;61,7;66,7;65,4
1 day, 21:46:36;61,7;66,7;65,4
1 day, 21:46:40;61,7;66,7;65,4
1 day, 21:46:44;61,7;66,7;65,4
1 day, 21:46:48;61,7;66,7;65,4
1 day, 21:46:52;61,7;66,7;65,4
1 day, 21:46:56;61,7;66,7;65,4
1 day, 21:47:00;61,7;66,7;65,4
1 day, 21:47:04;61,7;66,7;65,4
1 day, 21:47:08;61,7;66,7;65,4
1 day, 21:47:12;61,7;66,7;65,4
1 day, 21:47:16;61,7;66,7;65,4
1 day, 21:47:20;61,7;66,7;65,4
1 day, 21:47:24;61,7;66,7;65,4
1 day, 21:47:28;61,7;66,7;65,4
1 day, 21:47:32;61,7;66,7;65,4
1 day, 21:47:36;61,7;66,7;65,4
1 day, 21:47:40;61,7;66,7;65,4
1 day, 21:47:44;61,7;66,7;65,4
1 day, 21:47:48;61,7;66,7;65,4
1 day, 21:47:52;61,7;66,7;65,4
1 day, 21:47:56;61,7;66,7;65,4
1 day, 21:48:00;61,6;66,7;65,4
1 day, 21:48:04;61,6;66,7;65,4
1 day, 21:48:08;61,6;66,7;65,4
1 day, 21:48:12;61,6;66,7;65,4
1 day, 21:48:16;61,6;66,7;65,4
1 day, 21:48:20;61,6;66,7;65,4
1 day, 21:48:24;61,6;66,7;65,4
1 day, 21:48:28;61,6;66,7;65,4
1 day, 21:48:32;61,6;66,7;65,4
1 day, 21:48:36;61,6;66,7;65,4
1 day, 21:48:40;61,6;66,7;65,4
1 day, 21:48:44;61,6;66,7;65,4
1 day, 21:48:48;61,6;66,7;65,4
1 day, 21:48:52;61,6;66,7;65,4
1 day, 21:48:56;61,6;66,7;65,4
1 day, 21:49:00;61,6;66,7;65,4
1 day, 21:49:04;61,6;66,7;65,4
1 day, 21:49:08;61,6;66,7;65,4
1 day, 21:49:12;61,6;66,7;65,4
1 day, 21:49:16;61,6;66,7;65,4
1 day, 21:49:20;61,6;66,7;65,4
1 day, 21:49:24;61,6;66,7;65,4
1 day, 21:49:28;61,6;66,7;65,4
1 day, 21:49:32;61,6;66,7;65,4
1 day, 21:49:36;61,6;66,7;65,4
1 day, 21:49:40;61,6;66,7;65,4
1 day, 21:49:44;61,6;66,7;65,4
1 day, 21:49:48;61,6;66,7;65,4
1 day, 21:49:52;61,6;66,7;65,4
1 day, 21:49:56;61,6;66,7;65,4
1 day, 21:50:00;61,6;66,7;65,4
1 day, 21:50:04;61,6;66,7;65,4
1 day, 21:50:08;61,6;66,7;65,4
1 day, 21:50:12;61,6;66,7;65,4
1 day, 21:50:16;61,6;66,7;65,4
1 day, 21:50:20;61,6;66,7;65,4
1 day, 21:50:24;61,6;66,7;65,4
1 day, 21:50:28;61,6;66,7;65,4
1 day, 21:50:32;61,6;66,7;65,4
1 day, 21:50:36;61,6;66,7;65,4
1 day, 21:50:40;61,6;66,7;65,4
1 day, 21:50:44;61,6;66,7;65,4
1 day, 21:50:48;61,6;66,7;65,4
1 day, 21:50:52;61,6;66,7;65,4
1 day, 21:50:56;61,6;66,7;65,4
1 day, 21:51:00;61,6;66,7;65,4
1 day, 21:51:04;61,6;66,7;65,4
1 day, 21:51:08;61,6;66,7;65,4
1 day, 21:51:12;61,6;66,7;65,4
1 day, 21:51:16;61,6;66,7;65,4
1 day, 21:51:20;61,6;66,7;65,4
1 day, 21:51:24;61,6;66,7;65,4
1 day, 21:51:28;61,6;66,7;65,4
1 day, 21:51:32;61,6;66,7;65,4
1 day, 21:51:36;61,6;66,7;65,4
1 day, 21:51:40;61,6;66,7;65,4
1 day, 21:51:44;61,6;66,7;65,4
1 day, 21:51:48;61,6;66,7;65,4
1 day, 21:51:52;61,6;66,7;65,4
1 day, 21:51:56;61,6;66,7;65,4
1 day, 21:52:00;61,6;66,7;65,4
1 day, 21:52:04;61,6;66,7;65,4
1 day, 21:52:08;61,6;66,7;65,4
1 day, 21:52:12;61,6;66,7;65,4
1 day, 21:52:16;61,6;66,7;65,4
1 day, 21:52:20;61,6;66,7;65,4
1 day, 21:52:24;61,6;66,7;65,4
1 day, 21:52:28;61,6;66,7;65,4
1 day, 21:52:32;61,6;66,7;65,4
1 day, 21:52:36;61,6;66,7;65,4
1 day, 21:52:40;61,6;66,7;65,4
1 day, 21:52:44;61,6;66,7;65,4
1 day, 21:52:48;61,6;66,7;65,4
1 day, 21:52:52;61,6;66,7;65,4
1 day, 21:52:56;61,6;66,7;65,4
1 day, 21:53:00;61,6;66,7;65,4
1 day, 21:53:04;61,6;66,7;65,4
1 day, 21:53:08;61,6;66,7;65,4
1 day, 21:53:12;61,6;66,7;65,4
1 day, 21:53:16;61,6;66,7;65,4
1 day, 21:53:20;61,6;66,7;65,4
1 day, 21:53:24;61,6;66,7;65,4
1 day, 21:53:28;61,6;66,7;65,4
1 day, 21:53:32;61,6;66,7;65,4
1 day, 21:53:36;61,6;66,7;65,4
1 day, 21:53:40;61,6;66,7;65,4
1 day, 21:53:44;61,6;66,7;65,4
1 day, 21:53:48;61,6;66,7;65,4
1 day, 21:53:52;61,6;66,7;65,5
1 day, 21:53:56;61,6;66,7;65,5
1 day, 21:54:00;61,6;66,7;65,5
1 day, 21:54:04;61,6;66,7;65,5
1 day, 21:54:08;61,6;66,7;65,5
1 day, 21:54:12;61,6;66,7;65,5
1 day, 21:54:16;61,6;66,7;65,5
1 day, 21:54:20;61,6;66,7;65,5
1 day, 21:54:24;61,6;66,7;65,5
1 day, 21:54:28;61,6;66,7;65,5
1 day, 21:54:32;61,6;66,7;65,5
1 day, 21:54:36;61,6;66,7;65,5
1 day, 21:54:40;61,6;66,7;65,5
1 day, 21:54:44;61,6;66,4;65,5
1 day, 21:54:48;61,6;66,4;65,5
1 day, 21:54:52;61,6;66,4;65,5
1 day, 21:54:56;61,6;66,4;65,5
1 day, 21:55:00;61,6;66,4;65,5
1 day, 21:55:04;61,6;66,4;65,5
1 day, 21:55:08;61,6;66,4;65,5
1 day, 21:55:12;61,6;66,4;65,5
1 day, 21:55:16;61,6;66,4;65,5
1 day, 21:55:20;61,6;66,4;65,5
1 day, 21:55:24;61,6;66,4;65,5
1 day, 21:55:28;61,6;66,4;65,5
1 day, 21:55:32;61,6;66,4;65,5
1 day, 21:55:36;61,6;66,4;65,5
1 day, 21:55:40;61,6;66,4;65,5
1 day, 21:55:44;61,6;66,4;65,5
1 day, 21:55:48;61,6;66,4;65,5
1 day, 21:55:52;61,6;66,4;65,5
1 day, 21:55:56;61,6;66,4;65,5
1 day, 21:56:00;61,6;66,4;65,5
1 day, 21:56:04;61,6;66,4;65,5
1 day, 21:56:08;61,6;66,4;65,5
1 day, 21:56:12;61,6;66,4;65,5
1 day, 21:56:16;61,6;66,4;65,5
1 day, 21:56:20;61,6;66,4;65,5
1 day, 21:56:24;61,6;66,4;65,5
1 day, 21:56:28;61,6;66,4;65,5
1 day, 21:56:32;61,6;66,4;65,5
1 day, 21:56:36;61,6;66,4;65,5
1 day, 21:56:40;61,6;66,4;65,5
1 day, 21:56:44;61,6;66,4;65,5
1 day, 21:56:48;61,6;66,4;65,5
1 day, 21:56:52;61,6;66,4;65,5
1 day, 21:56:56;61,6;66,4;65,5
1 day, 21:57:00;61,6;66,4;65,5
1 day, 21:57:04;61,6;66,4;65,5
1 day, 21:57:08;61,6;66,4;65,5
1 day, 21:57:12;61,6;66,4;65,5
1 day, 21:57:16;61,6;66,4;65,5
1 day, 21:57:20;61,6;66,4;65,5
1 day, 21:57:24;61,6;66,4;65,5
1 day, 21:57:28;61,6;66,4;65,5
1 day, 21:57:32;61,6;66,4;65,5
1 day, 21:57:36;61,6;66,4;65,5
1 day, 21:57:40;61,6;66,4;65,5
1 day, 21:57:44;61,6;66,4;65,5
1 day, 21:57:48;61,6;66,4;65,5
1 day, 21:57:52;61,6;66,4;65,5
1 day, 21:57:56;61,6;66,4;65,5
1 day, 21:58:00;61,5;66,4;65,5
1 day, 21:58:04;61,5;66,4;65,5
1 day, 21:58:08;61,5;66,4;65,5
1 day, 21:58:12;61,5;66,4;65,5
1 day, 21:58:16;61,5;66,4;65,5
1 day, 21:58:20;61,5;66,4;65,5
1 day, 21:58:24;61,5;66,4;65,5
1 day, 21:58:28;61,5;66,4;65,5
1 day, 21:58:32;61,5;66,4;65,5
1 day, 21:58:36;61,5;66,4;65,5
1 day, 21:58:40;61,5;66,4;65,5
1 day, 21:58:44;61,5;66,4;65,5
1 day, 21:58:48;61,5;66,4;65,5
1 day, 21:58:52;61,5;66,4;65,5
1 day, 21:58:56;61,5;66,4;65,5
1 day, 21:59:00;61,5;66,4;65,5
1 day, 21:59:04;61,5;66,4;65,5
1 day, 21:59:08;61,5;66,4;65,5
1 day, 21:59:12;61,5;66,4;65,5
1 day, 21:59:16;61,5;66,4;65,5
1 day, 21:59:20;61,5;66,4;65,5
1 day, 21:59:24;61,5;66,4;65,5
1 day, 21:59:28;61,5;66,4;65,5
1 day, 21:59:32;61,5;66,4;65,5
1 day, 21:59:36;61,5;66,4;65,5
1 day, 21:59:40;61,5;66,4;65,5
1 day, 21:59:44;61,5;66,4;65,5
1 day, 21:59:48;61,5;66,4;65,5
1 day, 21:59:52;61,5;66,4;65,5
1 day, 21:59:56;61,5;66,4;65,5
1 day, 22:00:00;61,5;66,4;65,5
1 day, 22:00:04;61,5;66,4;65,5
1 day, 22:00:08;61,5;66,4;65,5
1 day, 22:00:12;61,5;66,4;65,5
1 day, 22:00:16;61,5;66,4;65,5
1 day, 22:00:20;61,5;66,4;65,5
1 day, 22:00:24;61,5;66,4;65,5
1 day, 22:00:28;61,5;66,4;65,5
1 day, 22:00:32;61,5;66,4;65,5
1 day, 22:00:36;61,5;66,4;65,5
1 day, 22:00:40;61,5;66,4;65,5
1 day, 22:00:44;61,5;66,4;65,5
1 day, 22:00:48;61,5;66,4;65,5
1 day, 22:00:52;61,5;66,4;65,5
1 day, 22:00:56;61,5;66,4;65,5
1 day, 22:01:00;61,5;66,4;65,5
1 day, 22:01:04;61,5;66,4;65,5
1 day, 22:01:08;61,5;66,4;65,5
1 day, 22:01:12;61,5;66,4;65,5
1 day, 22:01:16;61,5;66,4;65,5
1 day, 22:01:20;61,5;66,4;65,5
1 day, 22:01:24;61,5;66,4;65,5
1 day, 22:01:28;61,5;66,4;65,5
1 day, 22:01:32;61,5;66,4;65,5
1 day, 22:01:36;61,5;66,4;65,5
1 day, 22:01:40;61,5;66,4;65,5
1 day, 22:01:44;61,5;66,4;65,5
1 day, 22:01:48;61,5;66,4;65,5
1 day, 22:01:52;61,5;66,4;65,5
1 day, 22:01:56;61,5;66,4;65,5
1 day, 22:02:00;61,5;66,4;65,5
1 day, 22:02:04;61,5;66,4;65,5
1 day, 22:02:08;61,5;66,4;65,5
1 day, 22:02:12;61,5;66,4;65,5
1 day, 22:02:16;61,5;66,4;65,5
1 day, 22:02:20;61,5;66,4;65,5
1 day, 22:02:24;61,5;66,4;65,5
1 day, 22:02:28;61,5;66,4;65,5
1 day, 22:02:32;61,5;66,4;65,5
1 day, 22:02:36;61,5;66,4;65,5
1 day, 22:02:40;61,5;66,4;65,5
1 day, 22:02:44;61,5;66,4;65,5
1 day, 22:02:48;61,5;66,4;65,5
1 day, 22:02:52;61,5;66,4;65,5
1 day, 22:02:56;61,5;66,4;65,5
1 day, 22:03:00;61,5;66,4;65,5
1 day, 22:03:04;61,5;66,4;65,5
1 day, 22:03:08;61,5;66,4;65,5
1 day, 22:03:12;61,5;66,4;65,5
1 day, 22:03:16;61,5;66,4;65,5
1 day, 22:03:20;61,5;66,4;65,5
1 day, 22:03:24;61,5;66,4;65,5
1 day, 22:03:28;61,5;66,4;65,5
1 day, 22:03:32;61,5;66,4;65,5
1 day, 22:03:36;61,5;66,4;65,5
1 day, 22:03:40;61,5;66,4;65,5
1 day, 22:03:44;61,5;66,4;65,5
1 day, 22:03:48;61,5;66,4;65,5
1 day, 22:03:52;61,5;66,4;65,5
1 day, 22:03:56;61,5;66,4;65,5
1 day, 22:04:00;61,5;66,4;65,5
1 day, 22:04:04;61,5;66,4;65,5
1 day, 22:04:08;61,5;66,4;65,5
1 day, 22:04:12;61,5;66,4;65,5
1 day, 22:04:16;61,5;66,4;65,5
1 day, 22:04:20;61,5;66,4;65,5
1 day, 22:04:24;61,5;66,4;65,5
1 day, 22:04:28;61,5;66,4;65,5
1 day, 22:04:32;61,5;66,4;65,5
1 day, 22:04:36;61,5;66,4;65,5
1 day, 22:04:40;61,5;66,4;65,5
1 day, 22:04:44;61,5;66,1;65,5
1 day, 22:04:48;61,5;66,1;65,5
1 day, 22:04:52;61,5;66,1;65,5
1 day, 22:04:56;61,5;66,1;65,5
1 day, 22:05:00;61,5;66,1;65,5
1 day, 22:05:04;61,5;66,1;65,5
1 day, 22:05:08;61,5;66,1;65,5
1 day, 22:05:12;61,5;66,1;65,5
1 day, 22:05:16;61,5;66,1;65,5
1 day, 22:05:20;61,5;66,1;65,5
1 day, 22:05:24;61,5;66,1;65,5
1 day, 22:05:28;61,5;66,1;65,5
1 day, 22:05:32;61,5;66,1;65,5
1 day, 22:05:36;61,5;66,1;65,5
1 day, 22:05:40;61,5;66,1;65,5
1 day, 22:05:44;61,5;66,1;65,5
1 day, 22:05:48;61,5;66,1;65,5
1 day, 22:05:52;61,5;66,1;65,5
1 day, 22:05:56;61,5;66,1;65,5
1 day, 22:06:00;61,5;66,1;65,5
1 day, 22:06:04;61,5;66,1;65,5
1 day, 22:06:08;61,5;66,1;65,5
1 day, 22:06:12;61,5;66,1;65,5
1 day, 22:06:16;61,5;66,1;65,5
1 day, 22:06:20;61,5;66,1;65,5
1 day, 22:06:24;61,5;66,1;65,5
1 day, 22:06:28;61,5;66,1;65,5
1 day, 22:06:32;61,5;66,1;65,5
1 day, 22:06:36;61,5;66,1;65,5
1 day, 22:06:40;61,5;66,1;65,5
1 day, 22:06:44;61,5;66,1;65,5
1 day, 22:06:48;61,5;66,1;65,5
1 day, 22:06:52;61,5;66,1;65,5
1 day, 22:06:56;61,5;66,1;65,5
1 day, 22:07:00;61,5;66,1;65,5
1 day, 22:07:04;61,5;66,1;65,5
1 day, 22:07:08;61,5;66,1;65,5
1 day, 22:07:12;61,5;66,1;65,5
1 day, 22:07:16;61,5;66,1;65,5
1 day, 22:07:20;61,5;66,1;65,5
1 day, 22:07:24;61,5;66,1;65,5
1 day, 22:07:28;61,5;66,1;65,5
1 day, 22:07:32;61,5;66,1;65,5
1 day, 22:07:36;61,5;66,1;65,5
1 day, 22:07:40;61,5;66,1;65,5
1 day, 22:07:44;61,5;66,1;65,5
1 day, 22:07:48;61,5;66,1;65,5
1 day, 22:07:52;61,5;66,1;65,5
1 day, 22:07:56;61,5;66,1;65,5
1 day, 22:08:00;61,4;66,1;65,5
1 day, 22:08:04;61,4;66,1;65,5
1 day, 22:08:08;61,4;66,1;65,5
1 day, 22:08:12;61,4;66,1;65,5
1 day, 22:08:16;61,4;66,1;65,5
1 day, 22:08:20;61,4;66,1;65,5
1 day, 22:08:24;61,4;66,1;65,5
1 day, 22:08:28;61,4;66,1;65,5
1 day, 22:08:32;61,4;66,1;65,5
1 day, 22:08:36;61,4;66,1;65,5
1 day, 22:08:40;61,4;66,1;65,5
1 day, 22:08:44;61,4;66,1;65,5
1 day, 22:08:48;61,4;66,1;65,5
1 day, 22:08:52;61,4;66,1;65,5
1 day, 22:08:56;61,4;66,1;65,5
1 day, 22:09:00;61,4;66,1;65,5
1 day, 22:09:04;61,4;66,1;65,5
1 day, 22:09:08;61,4;66,1;65,5
1 day, 22:09:12;61,4;66,1;65,5
1 day, 22:09:16;61,4;66,1;65,5
1 day, 22:09:20;61,4;66,1;65,5
1 day, 22:09:24;61,4;66,1;65,5
1 day, 22:09:28;61,4;66,1;65,5
1 day, 22:09:32;61,4;66,1;65,5
1 day, 22:09:36;61,4;66,1;65,5
1 day, 22:09:40;61,4;66,1;65,5
1 day, 22:09:44;61,4;66,1;65,5
1 day, 22:09:48;61,4;66,1;65,5
1 day, 22:09:52;61,4;66,1;65,5
1 day, 22:09:56;61,4;66,1;65,5
1 day, 22:10:00;61,4;66,1;65,5
1 day, 22:10:04;61,4;66,1;65,5
1 day, 22:10:08;61,4;66,1;65,5
1 day, 22:10:12;61,4;66,1;65,5
1 day, 22:10:16;61,4;66,1;65,5
1 day, 22:10:20;61,4;66,1;65,5
1 day, 22:10:24;61,4;66,1;65,5
1 day, 22:10:28;61,4;66,1;65,5
1 day, 22:10:32;61,4;66,1;65,5
1 day, 22:10:36;61,4;66,1;65,5
1 day, 22:10:40;61,4;66,1;65,5
1 day, 22:10:44;61,4;66,1;65,5
1 day, 22:10:48;61,4;66,1;65,5
1 day, 22:10:52;61,4;66,1;65,5
1 day, 22:10:56;61,4;66,1;65,5
1 day, 22:11:00;61,4;66,1;65,5
1 day, 22:11:04;61,4;66,1;65,5
1 day, 22:11:08;61,4;66,1;65,5
1 day, 22:11:12;61,4;66,1;65,5
1 day, 22:11:16;61,4;66,1;65,5
1 day, 22:11:20;61,4;66,1;65,5
1 day, 22:11:24;61,4;66,1;65,5
1 day, 22:11:28;61,4;66,1;65,5
1 day, 22:11:32;61,4;66,1;65,5
1 day, 22:11:36;61,4;66,1;65,4
